ENQ2023Z,20231214,1729,16545.00,16545.00,16545.00,16545.00,1,1
ENQ2023Z,20231214,1730,16547.50,16547.50,16547.50,16547.50,1,1
ENQ2023Z,20231214,1731,16545.50,16545.50,16545.25,16545.50,3,3
ENQ2023Z,20231214,1733,16543.75,16543.75,16543.50,16543.50,2,2
ENQ2023Z,20231214,1736,16543.50,16543.50,16543.50,16543.50,0,2
ENQ2023Z,20231214,1737,16542.00,16543.25,16542.00,16542.00,3,3
ENQ2023Z,20231214,1738,16542.75,16542.75,16542.75,16542.75,1,2
ENQ2023Z,20231214,1739,16545.00,16545.00,16544.50,16544.50,2,2
ENQ2023Z,20231214,1740,16546.00,16546.00,16546.00,16546.00,1,2
ENQ2023Z,20231214,1741,16547.00,16547.25,16547.00,16547.25,2,2
ENQ2023Z,20231214,1742,16548.25,16548.25,16547.50,16547.50,2,2
ENQ2023Z,20231214,1743,16548.25,16548.50,16548.25,16548.50,2,2
ENQ2023Z,20231214,1744,16549.00,16549.00,16549.00,16549.00,1,2
ENQ2023Z,20231214,1745,16547.75,16547.75,16547.75,16547.75,1,1
ENQ2023Z,20231214,1746,16550.00,16550.00,16549.00,16549.00,2,2
ENQ2023Z,20231214,1748,16551.75,16551.75,16551.50,16551.75,3,5
ENQ2023Z,20231214,1749,16549.75,16549.75,16548.75,16548.75,2,5
ENQ2023Z,20231214,1751,16551.25,16551.75,16551.25,16551.75,2,3
ENQ2023Z,20231214,1752,16551.00,16551.00,16551.00,16551.00,1,1
ENQ2023Z,20231214,1753,16551.50,16552.50,16551.50,16552.00,4,5
ENQ2023Z,20231214,1754,16552.25,16552.50,16551.00,16552.50,3,3
ENQ2023Z,20231214,1756,16549.75,16549.75,16549.75,16549.75,1,1
ENQ2023Z,20231214,1757,16549.50,16549.50,16549.50,16549.50,1,1
ENQ2023Z,20231214,1758,16549.50,16550.50,16549.50,16550.50,1,4
ENQ2023Z,20231214,1800,16549.75,16550.50,16549.75,16550.25,3,3
ENQ2023Z,20231214,1801,16550.75,16550.75,16550.75,16550.75,1,1
ENQ2023Z,20231214,1802,16552.25,16554.50,16552.00,16554.00,5,6
ENQ2023Z,20231214,1803,16554.75,16556.00,16554.75,16556.00,3,4
ENQ2023Z,20231214,1804,16556.25,16560.25,16556.25,16559.50,9,10
ENQ2023Z,20231214,1805,16560.75,16560.75,16560.75,16560.75,1,1
ENQ2023Z,20231214,1808,16557.75,16559.00,16557.75,16559.00,5,5
